id	tiêu đề	mô tả	liên kết	tình trạng	giá	giá ưu đãi	ngày giá ưu đãi có hiệu lực	còn hàng	liên kết hình ảnh	nhãn hiệu	loại sản phẩm	custom_label_0	custom_label_1	custom_label_2	custom_label_3
2907	Amplifier Marshall CODE212 100W 2x12 Guitar Speaker Cabinet	Amplifier Marshall CODE212 100W 2x12 Guitar Speaker Cabinet, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-marshall-code212-100w-2x12-guitar-speaker-cabinet.html	mới	4600000 VND	4600000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-marshall-code212-100w-2x12-guitar-speaker-cabinet.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2906	Amplifier Guitar Marshall 1936V-E 2X12 Inch 140W Extension Cabinet	Amplifier Guitar Marshall 1936V-E 2X12 Inch 140W Extension Cabinet, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-1936v-e-2x12-inch-140w-extension-cabinet.html	mới	14600000 VND	14600000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-1936v-e-2x12-inch-140w-extension-cabinet.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2905	Amplifier Guitar Marshall DSL5CR 5W Dual Channel Tube	Amplifier Guitar Marshall DSL5CR 5W Dual Channel Tube, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-dsl5cr-5w-dual-channel-tube.html	mới	9700000 VND	9700000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-dsl5cr-5w-dual-channel-tube.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2904	Amplifier Guitar Marshall CODE412 120W 4x12 Speaker Cabinet	Amplifier Guitar Marshall CODE412 120W 4x12 Speaker Cabinet, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-code412-120w-4x12-speaker-cabinet.html	mới	6400000 VND	6400000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-code412-120w-4x12-speaker-cabinet.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2903	Marshall DSL1CR 1W Dual Channel Tube	Marshall DSL1CR 1W Dual Channel Tube, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/marshall-dsl1cr-1w-dual-channel-tube.html	mới	7800000 VND	7800000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/marshall-dsl1cr-1w-dual-channel-tube.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2902	Amplifier Guitar Marshall CODE100	Amplifier Guitar Marshall CODE100, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-code100.html	mới	10000000 VND	10000000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-code100.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2901	Amplifier Guitar Marshall CODE25	Amplifier Guitar Marshall CODE25, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-code25.html	mới	5800000 VND	5800000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-code25.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2900	Amplifier Guitar Marshall JVM410H 100W Tube	Amplifier Guitar Marshall JVM410H 100W Tube, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-jvm410h-100w-tube.html	mới	36300000 VND	36300000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-jvm410h-100w-tube.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2899	Amplifier Guitar Marshall CODE50	Amplifier Guitar Marshall CODE50, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-code50.html	mới	7300000 VND	6710000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-code50.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2898	Amplifier Guitar Marshall Studio Jubilee 2525H Mini Jubilee 20W	Amplifier Guitar Marshall Studio Jubilee 2525H Mini Jubilee 20W, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-studio-jubilee-2525h-mini-jubilee-20w.html	mới	21800000 VND	21800000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-studio-jubilee-2525h-mini-jubilee-20w.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2897	Amplifier Guitar Marshall MX112R 80W 1x12	Amplifier Guitar Marshall MX112R 80W 1x12, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-mx112r-80w-1x12.html	mới	5100000 VND	5100000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-mx112r-80w-1x12_7776.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2896	Amplifier Guitar Marshall DSL1HR 1W Dual Channel Tube	Amplifier Guitar Marshall DSL1HR 1W Dual Channel Tube, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-dsl1hr-1w-dual-channel-tube.html	mới	6400000 VND	6400000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-dsl1hr-1w-dual-channel-tube.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2895	Amplifier Guitar Marshall MG101GFX Gold Series 100W	Amplifier Guitar Marshall MG101GFX Gold Series 100W, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-mg101gfx-gold-series-100w.html	mới	10900000 VND	10900000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-mg101gfx-gold-series-100w.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2894	Amplifier Marshall CODE100H 100W	Amplifier Marshall CODE100H 100W, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-marshall-code100h-100w.html	mới	8700000 VND	8700000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-marshall-code100h-100w.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2893	Amplifier Guitar Marshall JTM45 2245 30W Reissue Tube	Amplifier Guitar Marshall JTM45 2245 30W Reissue Tube, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-jtm45-2245-30w-reissue-tube.html	mới	36300000 VND	36300000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-jtm45-2245-30w-reissue-tube.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2892	Amplifier Guitar Marshall MG50GFX 50W	Amplifier Guitar Marshall MG50GFX 50W, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-mg50gfx-50w.html	mới	9100000 VND	9100000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-mg50gfx-50w.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2891	Amplifier Guitar Marshall DSL100H 100W Tube	Amplifier Guitar Marshall DSL100H 100W Tube, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-dsl100h-100w-tube.html	mới	20500000 VND	20500000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-v-drum-roland-pm-200_6480.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2890	Amplifier Acoustic Guitar   Marshall AS50D 50W	Amplifier Acoustic Guitar   Marshall AS50D 50W, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-acoustic-guitar-marshall-as50d-50w.html	mới	9100000 VND	9100000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-acoustic-guitar-marshall-as50d-50w.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2889	Amplifier Guitar Marshall Studio Jubilee 2525C Mini Jubilee 20W	Amplifier Guitar Marshall Studio Jubilee 2525C Mini Jubilee 20W, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-studio-jubilee-2525c-mini-jubilee-20w.html	mới	25400000 VND	25400000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-studio-jubilee-2525c-mini-jubilee-20w.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2888	Amplifier Guitar Marshall JCM900 4100 100W Reissue Tube	Amplifier Guitar Marshall JCM900 4100 100W Reissue Tube, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-jcm900-4100-100w-reissue-tube.html	mới	36300000 VND	36300000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-v-drum-roland-pm-200.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2887	Amplifier Guitar Marshall DSL20CR	Amplifier Guitar Marshall DSL20CR, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-dsl20cr.html	mới	13600000 VND	13600000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-dsl20cr.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2886	Amplifier Marshall MG412AG Gold	Amplifier Marshall MG412AG Gold, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-marshall-mg412ag-gold.html	mới	7700000 VND	7700000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-marshall-mg412ag-gold.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2885	Amplifier Guitar Marshall 1962 Bluesbreaker	Amplifier Guitar Marshall 1962 Bluesbreaker, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-1962-bluesbreaker.html	mới	49000000 VND	49000000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-1962-bluesbreaker.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2884	Amplifier Marshall MG100HGFX 100W Head w/Effects	Amplifier Marshall MG100HGFX 100W Head w/Effects, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-marshall-mg100hgfx-100w-head-w-effects.html	mới	9700000 VND	9700000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-marshall-mg100hgfx-100w-head-w-effects.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2883	Amplifier Guitar Marshall Origin ORI20C-E 20W Tube	Amplifier Guitar Marshall Origin ORI20C-E 20W Tube, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-origin-ori20c-e-20w-tube.html	mới	15500000 VND	15500000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-origin-ori20c-e-20w-tube.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2882	Amplifier Guitar Marshall MG15GR	Amplifier Guitar Marshall MG15GR, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-mg15gr.html	mới	2900000 VND	2900000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-mg15gr.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2881	Amplifier Guitar Marshall MG10G 10W	Amplifier Guitar Marshall MG10G 10W, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-mg10g-10w.html	mới	1900000 VND	1900000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-mg10g-10w.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2880	Amplifier Guitar Marshall DSL40CR 40W Dual Channel Tube	Amplifier Guitar Marshall DSL40CR 40W Dual Channel Tube, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-dsl40cr-40w-dual-channel-tube.html	mới	17300000 VND	17300000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-dsl40cr-40w-dual-channel-tube.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2879	Amplifier Guitar Marshall 1959HW 100W Handwired Tube	Amplifier Guitar Marshall 1959HW 100W Handwired Tube, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-1959hw-100w-handwired-tube.html	mới	50900000 VND	50900000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-1959hw-100w-handwired-tube.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2878	Amplifier Guitar Marshall JVM205C 2x12 Inch 50W Tube	Amplifier Guitar Marshall JVM205C 2x12 Inch 50W Tube, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-jvm205c-2x12-inch-50w-tube.html	mới	36300000 VND	36300000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-jvm205c-2x12-inch-50w-tube.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2877	Amplifier Guitar Marshall Origin ORI50C-E 50W Tube	Amplifier Guitar Marshall Origin ORI50C-E 50W Tube, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-origin-ori50c-e-50w-tube.html	mới	16400000 VND	16400000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-origin-ori50c-e-50w-tube.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2876	Amplifier Guitar Marshall MG15GFX 15W	Amplifier Guitar Marshall MG15GFX 15W, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-mg15gfx-15w.html	mới	4500000 VND	4500000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-mg15gfx-15w.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2875	Amplifier Guitar điện Marshall MG30GFX 30W	Amplifier Guitar điện Marshall MG30GFX 30W, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-dien-marshall-mg30gfx-30w.html	mới	5300000 VND	5300000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-dien-marshall-mg30gfx-30w.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2874	Amplifier Marshall MS-4 Micro Stack	Amplifier Marshall MS-4 Micro Stack, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-marshall-ms-4-micro-stack.html	mới	1400000 VND	1400000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-marshall-ms-4-micro-stack.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2873	Amplifier Marshall MS-2C Micro	Amplifier Marshall MS-2C Micro, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-marshall-ms-2c-micro.html	mới	1100000 VND	1100000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-marshall-ms-2c-micro.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2872	Amplifier Guitar Marshall MG15G Gold	Amplifier Guitar Marshall MG15G Gold, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-mg15g-gold-series-15w.html	mới	2600000 VND	2600000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-mg15g-gold-series-15w.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2871	Amplifier Marshall Studio Classic 20W 1x10 Tube Combo	Amplifier Marshall Studio Classic 20W 1x10 Tube Combo, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-marshall-studio-classic-20w-1x10-tube-combo.html	mới	29100000 VND	29100000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-marshall-studio-classic-20w-1x10-tube-combo.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2870	Amplifier Guitar Marshall MG102FX Gold	Amplifier Guitar Marshall MG102FX Gold, Nhạc cụ Tiến Đạt	http://localhost:50857/amplifier-marshall/amplifier-guitar-marshall-mg102fx-gold.html	mới	13600000 VND	13600000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/amplifier-guitar-marshall-mg102gfx-gold.jpg	Marshall	Trống - Amplifier > AMPLIFIER > Amplifier MARSHALL	Trống - Amplifier - AMPLIFIER - Amplifier MARSHALL	0	Amplifier MARSHALL	Không Ưu Tiên
2869	Đàn Piano điện Yamaha CLP 725 PE	Đàn Piano điện Yamaha CLP 725 PE, Nhạc cụ Tiến Đạt	http://localhost:50857/digital-clavinova-clp/dan-piano-dien-yamaha-clp-725-pe.html	mới	42600000 VND	42600000 VND	2023-04-01T08:00+0700/2023-04-30T23:00+0700	còn hàng	https://www.mayhutbui.vn/upload/img/dan-piano-dien-yamaha-clp-725-pe.jpg	Yamaha	Đàn Piano > Đàn Piano Yamaha > Đàn Piano Yamaha điện > Digital Clavinova CLP	Đàn Piano - Đàn Piano Yamaha - Đàn Piano Yamaha điện - Digital Clavinova CLP	0	Digital Clavinova CLP	Không Ưu Tiên
